ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,english-quotations,英語名言集,英語関連の新書はだいたい読みやすい。難解な事柄にあたる時は、まずは適当な新書を入り口として取り組むことをおすすめしたい。,,2,2017-03-04 1:26:26,2020-07-22 1:29:27,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51YC1Mbn9dL._SX303_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4005002293/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4005002293&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,加島 祥造,岩波書店,404,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,73,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,english-grammar-this-is-what-native-speakers-teach,やり直し教養講座 英文法、ネイティブが教えるとこうなります,もちょっと英語がわかるようになってから読んだほうが、よりなるほどとなる所が多いように思われる。,,2,2017-02-10 1:29:54,2020-07-22 1:31:46,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41GFmJqpq3L._SX323_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4140883464/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4140883464&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"デイビッド・セイン  (著), 森田 修 (著)",NHK出版,289,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,81,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,introductory-english-re-introduction-that-you-can-understand-in-15-minutes-a-day,一日15分で必ずわかる英語「再」入門,英語関連の本は常時5、6冊読み進めているが、血肉となるには程遠い。特に急に話しかけられた時の言葉の出てこなさと言ったらない。石の上にも三年、まだ半年なので先は長い。,,2,2017-02-02 1:32:17,2020-07-22 1:33:46,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41JUCwoIfSL._SX304_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4797340118/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4797340118&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,尾崎 哲夫,ソフトバンク クリエイティブ,460,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,5,105,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,lee-kuan-yew-talks-about-the-world,リー・クアンユー、世界を語る,尊敬する人はリークアンユーです、となりそうなほど。特に最後の『棺のふたが閉まったら、判断してほしい。私の評価はそれからにしていただきたい。私が口を閉じるまでには、まだ愚かなことをしでかすだろうから。』という言葉には、しびれた。,,2,2017-01-28 1:34:45,2020-07-22 1:36:44,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41aSKXWxfQL._SX348_BO1204203200_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4763133217/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4763133217&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"グラハム・アリソン (著), ロバート・D・ブラックウィル (著), アリ・ウィン (著), 倉田真木 (翻訳)",サンマーク出版,2300,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,86,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,singapore-chinese-purge-what-the-japanese-army-did-in-singapore,シンガポール華僑粛清―日本軍はシンガポールで何をしたのか,朝鮮や中国における日本軍の振る舞いにはまだ関心を持たれてはいるが、シンガポールをはじめ、東南アジアでのそれへの関心は低いという。 何故かと言えば、単純に物理的な距離の問題なのではなかろうか。なんだかんだ、シンガポールと日本とは5000キロも離れている。それを思えば朝鮮や中国との関係性の方が喫緊の課題となるのは当たり前のような。,,2,2017-01-18 1:37:28,2020-07-22 1:45:28,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51L1nG43RTL._SX345_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4874983863/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4874983863&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,林 博史,高文研,2600,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,95,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,jew,ユダヤ人,黒人作家のリチャードライトの有名な言葉「合衆国には黒人問題など存在しない。あるのは白人問題だ」というのが、そっくりそのままユダヤ人にもあてはまる。ユダヤ人を『設定』することで、反ユダヤ人は逆に心の安寧を得るのであるが、しかしそれはなんと貧しい考えであろうか。しかし、絶えることのない差別意識。,,2,2017-01-04 1:46:17,2020-07-22 1:48:56,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41C78KW1NSL._SX299_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004110793/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004110793&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"J‐P. サルトル (著), Jean‐Paul Sartre (原著), 安堂 信也 (翻訳)",岩波書店,263,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,90,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,japanese-occupation-of-singapore-testimony,日本のシンガポール占領―証言=「昭南島」の三年半,"私が今読むべき、マストな本だった。日本からシンガポール、そしてアジアにとってのヒロシマと繋がり、目眩がするような視界が開けた。 
 
 『日本の二都市に原爆が投下された時、その状況を密かにラジオで傍受したシンガポールの市民が手を叩いて喜んだという。』
 
 幼少より長らく原爆の悲惨をこそ聞いて育った私からすると、この記述はこの世界の二面性をえぐり出していてこの上ない。 とりあえず、来年はこのテーマで個展やろうと思う。",,2,2017-07-22 1:49:24,2020-07-22 1:52:07,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51RpgnxesBL._SX361_BO1204203200_.jpg,"</i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/477363801X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=477363801X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"リー・ギョク・ボイ (著), シンガポールヘリテージソサエティ (編集), 越田稜 (翻訳), 新田準 (翻訳)",凱風社,3400,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,71,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,type-with-envy,ねにもつタイプ,前の職場を辞める際にもらった本。くれた人がこの本を好きなのはすごくわかる。が、私からすると、まあまあ、というのが率直なところ。しかし、このくらいでエッセイストになれるなら、おれも全然なれるんじゃん、という不遜なことは思った。常々文章の仕事もしたいと思っているので、彼女のようになるべく、これからも日々努力して文をしたためることにする。,,2,2016-12-23 1:55:40,2020-07-22 1:57:22,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2016/12/41JFiv9NrkL._SX354_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4480426736/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4480426736&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,岸本 佐知子,筑摩書房,,購入価格: 人にもらった(0円),,,,,,,,,,,,,,,6,111,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,about-suicide,自殺について 他四篇,シンガポールでの初読了本がこれ。うむ、先は短いと心得ておる。人生は失望の連続、それでもとりあえず生きているだけだと思えば、まあ大抵のことはどうでもいい。,,2,2016-12-07 2:12:01,2020-07-22 2:12:34,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51ADGY0GR1L._SX335_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4003363213/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4003363213&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,"ショウペンハウエル (著), Arthur Schopenhauer (原著), 斎藤 信治 (翻訳)",岩波書店,,購入価格: 不明,,,,,,,,,,,,,,,3,114,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,at-a-monastery-in-thailand,タイの僧院にて,ふつう、神と言えば西洋的な厳格な神を思い浮かべるが、どうも日本人にはそのような厳しさに馴染みにくい。しかしタイにおけるそれは柔和なゆるさを持っていて、アジア的とくくれるような信仰のあり方があるように思われる。,,2,2016-11-09 6:41:47,2020-07-22 6:43:53,,0,0,"book,religion",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41dPWe1rB3L._SX347_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4122006090/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4122006090&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,青木 保,中央公論新社,407,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,78,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,idea-of-english-from-the-scene-of-translation,英語の発想―翻訳の現場から,英語の勉強はつづく、どこまでも。,,2,2016-11-07 7:18:11,2020-07-22 7:59:34,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2016/11/41jpA2-dTOL._SX440_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4061456865/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4061456865&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,安西 徹雄,講談社,258,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,95,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,transformation-of-japanese-culture-theory,「日本文化論」の変容―戦後日本の文化とアイデンティティー,読書会の課題本でした。昨日の読書会は異様な盛り上がりで楽しかったです。以上。,,2,2016-10-30 7:59:54,2020-07-22 8:01:46,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/416SDXY2mTL._SX353_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4120019535/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4120019535&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,青木 保,中央公論社,258,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,99,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,girl,少女,映画を先に見たが、小説も含めまったく楽しめなかった。なんというか、感情移入も没入感も一切なく、「で？」という感じであった。が、良くも悪くもこの作品はベストセラーなのだから、感覚がずれているのは私の方か、どうか。知らん。,,2,2016-10-27 8:02:09,2020-07-22 8:04:01,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41zV7sX5RLL._SX343_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4152089954/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4152089954&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,湊 かなえ,早川書房,,購入価格: 不明,,,,,,,,,,,,,,,3,91,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,english-grammar-manual,英文法のトリセツ ~とことん攻略編,なぜここまで私は阿呆なのだろうと思いつつも、コツコツ勉強中。ベターに、学生というものは勉強するもんだったんだなあと、いまさらながらに痛感している。,,2,2016-10-27 8:07:56,2020-07-22 8:08:13,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41KBcav9FiL._SX353_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4757408919/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4757408919&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,阿川 イチロヲ,アルク,757,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,0,82,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,lets-write-in-english,英語で書いてみよう,岩波ジュニア新書は最高である。というか、私の知的レベルは永遠にジュニア止まりであるような気がする。それはともかく、まじめに英語を書いてはみたが、ほぼ100％の誤答率という英語力を発揮しました。先はまだまだ長い、というか何も見えない。,,2,2016-10-22 8:08:30,2020-07-22 8:10:08,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2016/10/51A4NHZ2C4L._SX287_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4005002943/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4005002943&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,大津 幸一,岩波書店,258,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,72,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
